,h,t,r,type,newEntities,pair_c,ori_head_text,ori_relation_text,ori_tail_text
35332,Q578,Q2733238,then,KG,,0.019965228624641895,centuries,then,Radikina Bara
35333,Q578,Q2733238,use,KG,,0.013487657066434622,centuries,use,Radikina Bara
35334,Q578,Q2733238,formerly,KG,,0.012337664607912302,centuries,formerly,Radikina Bara
35335,Q578,Q5640,formerly,KG,,0.020116944331675768,centuries,formerly,Koprivnica
35336,Q578,Q5640,then,KG,,0.016567494720220566,centuries,then,Koprivnica
35337,Q578,Q5640,use,KG,,0.014575980603694916,centuries,use,Koprivnica
35338,Q578,Q521392,then,KG,,0.02746834233403206,centuries,then,Jagličje
35339,Q578,Q521392,use,KG,,0.018902825191617012,centuries,use,Jagličje
35340,Q578,Q521392,formerly,KG,,0.013523340690881014,centuries,formerly,Jagličje
35341,Q578,Pre,then,Open_KG,tail_,0.012507278472185135,centuries,then,Pre
35342,Q578,Pre,use,Open_KG,tail_,0.012170369736850262,centuries,use,Pre
35343,Q578,Pre,formerly,Open_KG,tail_,0.009119484107941389,centuries,formerly,Pre
35344,Q1314,Q34442,use,KG,,0.04422910884022713,the fall,use,a route
35345,Q1314,Q2732836,use,KG,,0.01838939543813467,the fall,use,Prva Kutina
35346,Q1314,Q396536,formerly,KG,,0.04230410233139992,the fall,formerly,Banja Kutina
35347,Q1314,Q396536,use,KG,,0.026915207505226135,the fall,use,Banja Kutina
35348,Q1314,Q2733238,then,KG,,0.020727586466819048,the fall,then,Radikina Bara
35349,Q1314,Q2733238,use,KG,,0.014966958668082952,the fall,use,Radikina Bara
35350,Q1314,Q2733238,formerly,KG,,0.013673445209860802,the fall,formerly,Radikina Bara
35351,Q1314,Q5640,formerly,KG,,0.021452724933624268,the fall,formerly,Koprivnica
35352,Q1314,Q5640,then,KG,,0.01732985256239772,the fall,then,Koprivnica
35353,Q1314,Q5640,use,KG,,0.016055282205343246,the fall,use,Koprivnica
35354,Q1314,Q521392,then,KG,,0.02823070017620921,the fall,then,Jagličje
35355,Q1314,Q521392,use,KG,,0.020382126793265343,the fall,use,Jagličje
35356,Q1314,Q521392,formerly,KG,,0.014859121292829514,the fall,formerly,Jagličje
35357,Q1314,Pre,use,Open_KG,tail_,0.013649671338498592,the fall,use,Pre
35358,Q1314,Pre,then,Open_KG,tail_,0.013269636314362288,the fall,then,Pre
35359,Q1314,Pre,formerly,Open_KG,tail_,0.010455264709889889,the fall,formerly,Pre
35360,Q7275,Q34442,use,KG,,0.04361933097243309,the Roman state,use,a route
35361,Q7275,Q2732836,use,KG,,0.017779617570340633,the Roman state,use,Prva Kutina
35362,Q7275,Q396536,formerly,KG,,0.03974417666904628,the Roman state,formerly,Banja Kutina
35363,Q7275,Q396536,use,KG,,0.0263054296374321,the Roman state,use,Banja Kutina
35364,Q7275,Q2733238,then,KG,,0.019782093353569508,the Roman state,then,Radikina Bara
35365,Q7275,Q2733238,formerly,KG,,0.011113519547507167,the Roman state,formerly,Radikina Bara
35366,Q7275,Q2733238,use,KG,,0.014357180800288916,the Roman state,use,Radikina Bara
35367,Q7275,Q5640,formerly,KG,,0.018892799271270633,the Roman state,formerly,Koprivnica
35368,Q7275,Q5640,then,KG,,0.016384359449148178,the Roman state,then,Koprivnica
35369,Q7275,Q5640,use,KG,,0.01544550433754921,the Roman state,use,Koprivnica
35370,Q7275,Q521392,then,KG,,0.02728520706295967,the Roman state,then,Jagličje
35371,Q7275,Q521392,use,KG,,0.019772348925471306,the Roman state,use,Jagličje
35372,Q7275,Q521392,formerly,KG,,0.012299195630475879,the Roman state,formerly,Jagličje
35373,Q7275,Pre,use,Open_KG,tail_,0.013039893470704556,the Roman state,use,Pre
35374,Q7275,Pre,then,Open_KG,tail_,0.012324143201112747,the Roman state,then,Pre
35375,Q7275,Pre,formerly,Open_KG,tail_,0.007895339047536254,the Roman state,formerly,Pre
35376,Q12769393,Q34442,use,KG,,0.04564007744193077,the arrival,use,a route
35377,Q12769393,Q2732836,use,KG,,0.019800364039838314,the arrival,use,Prva Kutina
35378,Q12769393,Q396536,formerly,KG,,0.042392048984766006,the arrival,formerly,Banja Kutina
35379,Q12769393,Q396536,use,KG,,0.02832617610692978,the arrival,use,Banja Kutina
35380,Q12769393,Q2733238,use,KG,,0.016377927269786596,the arrival,use,Radikina Bara
35381,Q12769393,Q2733238,then,KG,,0.020471472293138504,the arrival,then,Radikina Bara
35382,Q12769393,Q2733238,formerly,KG,,0.01376139186322689,the arrival,formerly,Radikina Bara
35383,Q12769393,Q5640,formerly,KG,,0.021540671586990356,the arrival,formerly,Koprivnica
35384,Q12769393,Q5640,use,KG,,0.01746625080704689,the arrival,use,Koprivnica
35385,Q12769393,Q5640,then,KG,,0.017073738388717175,the arrival,then,Koprivnica
35386,Q12769393,Q521392,then,KG,,0.027974586002528667,the arrival,then,Jagličje
35387,Q12769393,Q521392,use,KG,,0.021793095394968987,the arrival,use,Jagličje
35388,Q12769393,Q521392,formerly,KG,,0.014947067946195602,the arrival,formerly,Jagličje
35389,Q12769393,Pre,use,Open_KG,tail_,0.015060639940202236,the arrival,use,Pre
35390,Q12769393,Pre,then,Open_KG,tail_,0.013013522140681744,the arrival,then,Pre
35391,Q12769393,Pre,formerly,Open_KG,tail_,0.010543211363255978,the arrival,formerly,Pre
35392,Q84072,Q34442,use,KG,,0.04720471426844597,the Turks,use,a route
35393,Q84072,Q396536,formerly,KG,,0.04320752341300249,the Turks,formerly,Banja Kutina
35394,Q84072,Q2732836,use,KG,,0.021365000866353512,the Turks,use,Prva Kutina
35395,Q84072,Q396536,use,KG,,0.029890812933444977,the Turks,use,Banja Kutina
35396,Q84072,Q2733238,then,KG,,0.021902048960328102,the Turks,then,Radikina Bara
35397,Q84072,Q2733238,use,KG,,0.017942564096301794,the Turks,use,Radikina Bara
35398,Q84072,Q2733238,formerly,KG,,0.014576866291463375,the Turks,formerly,Radikina Bara
35399,Q84072,Q5640,formerly,KG,,0.02235614601522684,the Turks,formerly,Koprivnica
35400,Q84072,Q5640,use,KG,,0.019030887633562088,the Turks,use,Koprivnica
35401,Q84072,Q5640,then,KG,,0.018504315055906773,the Turks,then,Koprivnica
35402,Q84072,Q521392,then,KG,,0.029405162669718266,the Turks,then,Jagličje
35403,Q84072,Q521392,use,KG,,0.023357732221484184,the Turks,use,Jagličje
35404,Q84072,Q521392,formerly,KG,,0.015762542374432087,the Turks,formerly,Jagličje
35405,Q84072,Pre,use,Open_KG,tail_,0.016625276766717434,the Turks,use,Pre
35406,Q84072,Pre,then,Open_KG,tail_,0.014444098807871342,the Turks,then,Pre
35407,Q84072,Pre,formerly,Open_KG,tail_,0.011358685791492462,the Turks,formerly,Pre
35408,Q11500,Q34442,use,KG,,0.06687157973647118,the area,use,a route
35409,Q11500,Q396536,use,KG,,0.049557678401470184,the area,use,Banja Kutina
35410,Q11500,Q2732836,use,KG,,0.04103186633437872,the area,use,Prva Kutina
35411,Q11500,Q396536,formerly,KG,,0.04624461568892002,the area,formerly,Banja Kutina
35412,Q11500,Q2733238,use,KG,,0.037609429564327,the area,use,Radikina Bara
35413,Q11500,Q2733238,then,KG,,0.023706362582743168,the area,then,Radikina Bara
35414,Q11500,Q2733238,formerly,KG,,0.017613958567380905,the area,formerly,Radikina Bara
35415,Q11500,Q5640,use,KG,,0.038697753101587296,the area,use,Koprivnica
35416,Q11500,Q5640,formerly,KG,,0.02539323829114437,the area,formerly,Koprivnica
35417,Q11500,Q5640,then,KG,,0.02030862867832184,the area,then,Koprivnica
35418,Q11500,Q521392,then,KG,,0.03120947629213333,the area,then,Jagličje
35419,Q11500,Q521392,use,KG,,0.04302459768950939,the area,use,Jagličje
35420,Q11500,Q521392,formerly,KG,,0.018799634650349617,the area,formerly,Jagličje
35421,Q11500,Pre,use,Open_KG,tail_,0.03629214223474264,the area,use,Pre
35422,Q11500,Pre,then,Open_KG,tail_,0.016248412430286407,the area,then,Pre
35423,Q11500,Pre,formerly,Open_KG,tail_,0.014395778067409992,the area,formerly,Pre
35424,Q34442,Q396536,formerly,KG,,0.04389064712449908,a route,formerly,Banja Kutina
35425,Q34442,Q2733238,then,KG,,0.022900250740349293,a route,then,Radikina Bara
35426,Q34442,Q5640,formerly,KG,,0.023039269726723433,a route,formerly,Koprivnica
35427,Q34442,Q2733238,formerly,KG,,0.015259990002959967,a route,formerly,Radikina Bara
35428,Q34442,Q5640,then,KG,,0.019502516835927963,a route,then,Koprivnica
35429,Q34442,Q521392,then,KG,,0.030403364449739456,a route,then,Jagličje
35430,Q34442,Q521392,formerly,KG,,0.01644566608592868,a route,formerly,Jagličje
35431,Q34442,Pre,then,Open_KG,tail_,0.015442300587892532,a route,then,Pre
35432,Q34442,Pre,formerly,Open_KG,tail_,0.012041809502989054,a route,formerly,Pre
35433,Q2732836,Q396536,formerly,KG,,0.04856759123504162,Prva Kutina,formerly,Banja Kutina
35434,Q2732836,Q2733238,then,KG,,0.02791325096040964,Prva Kutina,then,Radikina Bara
35435,Q2732836,Q2733238,formerly,KG,,0.019936934113502502,Prva Kutina,formerly,Radikina Bara
35436,Q2732836,Q5640,then,KG,,0.024515517055988312,Prva Kutina,then,Koprivnica
35437,Q2732836,Q5640,formerly,KG,,0.02771621383726597,Prva Kutina,formerly,Koprivnica
35438,Q2732836,Q521392,then,KG,,0.035416364669799805,Prva Kutina,then,Jagličje
35439,Q2732836,Q521392,formerly,KG,,0.021122610196471214,Prva Kutina,formerly,Jagličje
35440,Q2732836,Pre,then,Open_KG,tail_,0.02045530080795288,Prva Kutina,then,Pre
35441,Q2732836,Pre,formerly,Open_KG,tail_,0.01671875361353159,Prva Kutina,formerly,Pre
35442,Q396536,Q2733238,then,KG,,0.03610112611204386,Banja Kutina,then,Radikina Bara
35443,Q396536,Q5640,then,KG,,0.03270339220762253,Banja Kutina,then,Koprivnica
35444,Q396536,Q521392,then,KG,,0.04360423982143402,Banja Kutina,then,Jagličje
35445,Q396536,Pre,then,Open_KG,tail_,0.028643175959587097,Banja Kutina,then,Pre
35446,Q16106590,Q484188,September,KG,,0.0742517001926899,John William Cooper,September,a Welsh serial killer
35447,Q16106590,Q484188,bear,KG,,0.1009412631392479,John William Cooper,bear,a Welsh serial killer
35448,Q16106590,Q3,give,KG,,0.06738311797380447,26 May 2011 John William Cooper,give,a whole life order
35449,Q16106590,Q3054570,give,KG,,0.048700544983148575,26 May 2011 John William Cooper,give,the 1985 double murder
35450,Q16106590,Q253364,give,KG,,0.033896067179739475,26 May 2011 John William Cooper,give,Helen Thomas
35451,Q16106590,Q33923,give,KG,,0.035719770938158035,26 May 2011 John William Cooper,give,Peter
35452,Q16106590,Q113602,give,KG,,0.04055267944931984,26 May 2011 John William Cooper,give,Gwenda Dixon
35453,Q16106590,Q31184,give,KG,,0.04536675848066807,26 May 2011 John William Cooper,give,siblings Richard
35454,Q16106590,Q3054570,give,KG,,0.031978681683540344,26 May 2011 John William Cooper,give,the 1989 double murder
35455,Q16106590,Q47092,sentence,KG,,0.06310758553445339,John William Cooper,sentence,the rape
35456,Q16106590,Q3031,sentence,KG,,0.04350576736032963,John William Cooper,sentence,a 16-year - old girl
35457,Q16106590,Q673281,sentence,KG,,0.04418540932238102,John William Cooper,sentence,a sexual assault
35458,Q16106590,Q3031,sentence,KG,,0.03730443585664034,John William Cooper,sentence,a 15-year - old girl
35459,Q16106590,Q2806164,carry,KG,,0.0609801197424531,John William Cooper,carry,gunpoint
35460,Q16106590,Q2806164,sentence,KG,,0.042575497180223465,John William Cooper,sentence,gunpoint
35461,Q16106590,Q110,sentence,KG,,0.03667443059384823,John William Cooper,sentence,March
35462,Q16106590,Q110,carry,KG,,0.023883908055722713,John William Cooper,carry,March
35463,Q16106590,Q3241565,sentence,KG,,0.03342768084257841,John William Cooper,sentence,woodland
35464,Q16106590,Q3241565,carry,KG,,0.02110928948968649,John William Cooper,carry,woodland
35465,Q16106590,Q45431,sentence,KG,,0.03777381405234337,John William Cooper,sentence,the Mount Estate
35466,Q16106590,Q45431,behind,KG,,0.042729878798127174,John William Cooper,behind,the Mount Estate
35467,Q16106590,Q45431,carry,KG,,0.03098153416067362,John William Cooper,carry,the Mount Estate
35468,Q16106590,Q991055,behind,KG,,0.03624984435737133,John William Cooper,behind,Milford Haven
35469,Q16106590,Q991055,sentence,KG,,0.035593257285654545,John William Cooper,sentence,Milford Haven
35470,Q16106590,Q991055,carry,KG,,0.02274678274989128,John William Cooper,carry,Milford Haven
35471,Q47092,Q2806164,carry,KG,,0.060084277763962746,the rape,carry,gunpoint
35472,Q47092,Q110,carry,KG,,0.02298806607723236,the rape,carry,March
35473,Q47092,Q3241565,carry,KG,,0.020213447511196136,the rape,carry,woodland
35474,Q47092,Q45431,behind,KG,,0.04114903323352337,the rape,behind,the Mount Estate
35475,Q47092,Q45431,carry,KG,,0.030085692182183266,the rape,carry,the Mount Estate
35476,Q47092,Q991055,carry,KG,,0.02185094077140093,the rape,carry,Milford Haven
35477,Q47092,Q991055,behind,KG,,0.034668998792767525,the rape,behind,Milford Haven
35478,Q3031,Q2806164,carry,KG,,0.06314185447990894,a 16-year - old girl,carry,gunpoint
35479,Q3031,Q110,carry,KG,,0.02604564279317856,a 16-year - old girl,carry,March
35480,Q3031,Q3241565,carry,KG,,0.023271024227142334,a 16-year - old girl,carry,woodland
35481,Q3031,Q45431,behind,KG,,0.04272204264998436,a 16-year - old girl,behind,the Mount Estate
35482,Q3031,Q45431,carry,KG,,0.03314326889812946,a 16-year - old girl,carry,the Mount Estate
35483,Q3031,Q991055,behind,KG,,0.036242008209228516,a 16-year - old girl,behind,Milford Haven
35484,Q3031,Q991055,carry,KG,,0.024908517487347126,a 16-year - old girl,carry,Milford Haven
35485,Q673281,Q2806164,carry,KG,,0.06377357617020607,a sexual assault,carry,gunpoint
35486,Q673281,Q3241565,carry,KG,,0.02390274591743946,a sexual assault,carry,woodland
35487,Q673281,Q110,carry,KG,,0.026677364483475685,a sexual assault,carry,March
35488,Q673281,Q45431,behind,KG,,0.0424248231574893,a sexual assault,behind,the Mount Estate
35489,Q673281,Q45431,carry,KG,,0.03377499058842659,a sexual assault,carry,the Mount Estate
35490,Q673281,Q991055,behind,KG,,0.035944788716733456,a sexual assault,behind,Milford Haven
35491,Q673281,Q991055,carry,KG,,0.025540239177644253,a sexual assault,carry,Milford Haven
35492,Q3031,Q2806164,carry,KG,,0.07111991755664349,a 15-year - old girl,carry,gunpoint
35493,Q3031,Q110,carry,KG,,0.0340237058699131,a 15-year - old girl,carry,March
35494,Q3031,Q3241565,carry,KG,,0.031249087303876877,a 15-year - old girl,carry,woodland
35495,Q3031,Q45431,behind,KG,,0.04525153245776892,a 15-year - old girl,behind,the Mount Estate
35496,Q3031,Q45431,carry,KG,,0.041121331974864006,a 15-year - old girl,carry,the Mount Estate
35497,Q3031,Q991055,behind,KG,,0.03877149801701307,a 15-year - old girl,behind,Milford Haven
35498,Q3031,Q991055,carry,KG,,0.03288658056408167,a 15-year - old girl,carry,Milford Haven
35499,Q2806164,Q45431,behind,KG,,0.05290452390909195,gunpoint,behind,the Mount Estate
35500,Q2806164,Q991055,behind,KG,,0.046424489468336105,gunpoint,behind,Milford Haven
35501,Q110,Q45431,behind,KG,,0.05235119163990021,March,behind,the Mount Estate
35502,Q3241565,Q45431,behind,KG,,0.05786518380045891,woodland,behind,the Mount Estate
35503,Q110,Q991055,behind,KG,,0.04587115719914436,March,behind,Milford Haven
35504,Q3241565,Q991055,behind,KG,,0.051385149359703064,woodland,behind,Milford Haven
35505,Q19873747,comparing,show,Open_KG,tail_,0.0380918774753809,Footage,show,comparing
35506,Q19873747,Q388316,show,KG,,0.059033896774053574,Footage,show,Bullseye
35507,Q19873747,May,show,Open_KG,tail_,0.03905447944998741,Footage,show,May
35508,Q19873747,comparing,against,Open_KG,tail_,0.06255900487303734,Footage,against,comparing
35509,Q19873747,comparing,use,Open_KG,tail_,0.03351618070155382,Footage,use,comparing
35510,Q19873747,comparing,later,Open_KG,tail_,0.028717778623104095,Footage,later,comparing
35511,Q19873747,Q5165152,show,KG,,0.028192496858537197,Footage,show,a contestant
35512,Q19873747,comparing,appear,Open_KG,tail_,0.022845079191029072,Footage,appear,comparing
35513,Q19873747,Q5165152,appear,KG,,0.024040767922997475,Footage,appear,a contestant
35514,Q19873747,Q1347572,use,KG,,0.06244893092662096,Footage,use,evidence
35515,Q19873747,Q1347572,later,KG,,0.037432169541716576,Footage,later,evidence
35516,Q19873747,Q1347572,show,KG,,0.028440819587558508,Footage,show,evidence
35517,Q19873747,comparing,against,Open_KG,tail_,0.06255900487303734,Footage,against,comparing
35518,Q19873747,Q1347572,appear,KG,,0.02060763444751501,Footage,appear,evidence
35519,Q19873747,comparing,show,Open_KG,tail_,0.0380918774753809,Footage,show,comparing
35520,Q19873747,Q129308,against,KG,,0.05339796468615532,Footage,against,John William Cooper image
35521,Q19873747,comparing,use,Open_KG,tail_,0.03351618070155382,Footage,use,comparing
35522,Q19873747,comparing,later,Open_KG,tail_,0.028717778623104095,Footage,later,comparing
35523,Q19873747,comparing,appear,Open_KG,tail_,0.022845079191029072,Footage,appear,comparing
35524,Q19873747,Q129308,show,KG,,0.02926863543689251,Footage,show,John William Cooper image
35525,Q19873747,Q129308,appear,KG,,0.0200721831060946,Footage,appear,John William Cooper image
35526,Q19873747,Q129308,use,KG,,0.021750440821051598,Footage,use,John William Cooper image
35527,Q19873747,Q129308,later,KG,,0.024460583925247192,Footage,later,John William Cooper image
35528,Q19873747,Q55760865,appear,KG,,0.03623428288847208,Footage,appear,a sketch
35529,Q19873747,Q55760865,show,KG,,0.03476183768361807,Footage,show,a sketch
35530,Q19873747,Q55760865,against,KG,,0.02985144779086113,Footage,against,a sketch
35531,Q19873747,Q55760865,later,KG,,0.020842107012867928,Footage,later,a sketch
35532,Q19873747,Q55760865,use,KG,,0.023041329346597195,Footage,use,a sketch
35533,Q19873747,Q224952,show,KG,,0.04766460135579109,Footage,show,a suspect
35534,Q19873747,Q224952,against,KG,,0.030152354389429092,Footage,against,a suspect
35535,Q19873747,Q224952,use,KG,,0.023756510578095913,Footage,use,a suspect
35536,Q19873747,Q224952,later,KG,,0.023619694635272026,Footage,later,a suspect
35537,Q19873747,Q224952,appear,KG,,0.02108566928654909,Footage,appear,a suspect
35538,Q19873747,Q132821,show,KG,,0.027080431580543518,Footage,show,Peter and Gwenda Dixon murder
35539,Q19873747,Q132821,later,KG,,0.02446967177093029,Footage,later,Peter and Gwenda Dixon murder
35540,Q19873747,Q132821,against,KG,,0.021127676591277122,Footage,against,Peter and Gwenda Dixon murder
